orig,instr,dir,entry_d0,year,bars_held_d0,ret_d0,mae_h4_d0,mae_m1_d0,mae_m1_8h_d0,mae_h4_d1,mae_m1_d1,mae_m1_8h_d1,d_h4,d_m1,hid_d0,hid_d1
349,NZDCAD,1,2019-05-21 00:00:00+00:00,2019,15,0.0031824083564644186,-0.005623489029961126,-0.00713821508418111,-0.003915040427433958,-0.0039386344250421645,-0.005455927005260652,-0.0024700140010397442,0.0016848546049189617,0.0016822880789204575,-0.0015147260542199836,-0.0015172925802184878
350,EURCAD,1,2019-05-21 08:00:00+00:00,2019,13,0.006528399202357748,-0.00020363608295626,-0.0015998888194770355,-0.00015984574834226883,-0.0024243864977560037,-0.003817537873884058,-0.0019785853403407883,-0.0022207504147997437,-0.0022176490544070226,-0.0013962527365207755,-0.0013931513761280545
351,AUDCHF,1,2019-05-24 00:00:00+00:00,2019,6,0.004102478750690416,8.078393927912764e-05,-0.001405793127291055,-0.001405793127291055,0.001168119680262647,-0.0002716924336643167,-0.0002716924336643167,0.0010873357409835194,0.0011341006936267384,-0.0014865770665701827,-0.0014398121139269637
352,EURJPY,1,2019-05-29 04:00:00+00:00,2019,27,-0.0012280706959834232,-0.007330365029211139,-0.008438820560530025,-0.0018552491819368022,-0.008224538114638635,-0.0093319951757036,-0.0027543541208810973,-0.0008941730854274965,-0.0008931746151735753,-0.001108455531318886,-0.0011074570610649648
353,EURCHF,1,2019-05-31 00:00:00+00:00,2019,29,-0.0011631747748386957,-0.005686433302474758,-0.0064034177265390735,-0.0004939675221048434,-0.006478611515344568,-0.007195024711721065,-0.0013256618756836147,-0.0007921782128698096,-0.0007916069851819918,-0.0007169844240643153,-0.0007164131963764975
354,GBPJPY,1,2019-05-31 04:00:00+00:00,2019,20,0.0019686817102437092,-0.004654869742732659,-0.005381355101760521,-0.004784753461760327,0.0002374439358900915,-0.0008390548731425085,1.08085526737689e-05,0.004892313678622751,0.0045423002286180125,-0.0007264853590278619,-0.0010764988090326
355,EURGBP,-1,2019-05-31 08:00:00+00:00,2019,6,0.004262633271297069,0.0029457464967670433,-0.00046404922938925175,-0.00046404922938925175,-0.0010327312641928987,-0.0013802454204023817,-0.0013802454204023817,-0.003978477760959942,-0.00091619619101313,-0.003409795726156295,-0.000347514156209483
356,GBPUSD,1,2019-05-31 08:00:00+00:00,2019,2,0.006407679663775726,0.004413737110017024,1.989962628501374e-05,1.989962628501374e-05,0.0,-4.374391566075442e-05,-4.374391566075442e-05,-0.004413737110017024,-6.364354194576816e-05,-0.0043938374837320104,-4.374391566075442e-05
357,GBPCHF,1,2019-05-31 08:00:00+00:00,2019,30,-0.001255700177930378,-0.005806725689628256,-0.0064881862983111604,-0.000494028293421489,-0.007517876535701351,-0.008198164251821738,-0.0022143230623909993,-0.001711150846073095,-0.0017099779535105775,-0.0006814606086829045,-0.0006802877161203869
358,USDCAD,-1,2019-05-31 08:00:00+00:00,2019,8,0.005888255954664693,0.002154599923260725,-0.0003984534104661819,-0.0003984534104661819,0.00010362793607676668,-0.0008503305291205354,-0.0008503305291205354,-0.0020509719871839582,-0.00045187711865435354,-0.002553053333726907,-0.0009539584651973021
359,EURCAD,-1,2019-06-03 16:00:00+00:00,2019,5,0.0027997242266957927,-0.00025590002836417547,-0.0012174577009615994,-0.00047436792185662213,-0.0006944695206871909,-0.0016564487952568374,-0.0016564487952568374,-0.00043856949232301545,-0.00043899109429523797,-0.000961557672597424,-0.0009619792745696465
360,EURGBP,-1,2019-06-10 08:00:00+00:00,2019,12,0.00464247048394408,0.0004927330927460005,-0.0007094389851443061,-0.00034784996504355625,-0.0006865090729153422,-0.0018900995016786215,-0.0005853978266108228,-0.0011792421656613428,-0.0011806605165343154,-0.0012021720778903067,-0.0012035904287632793
361,EURAUD,-1,2019-06-13 00:00:00+00:00,2019,22,0.0033479202170274055,-0.005643972375928952,-0.005953168814131882,-0.0005465679293610304,-0.006333840179293615,-0.006643248725035189,-0.0008539598741064136,-0.0006898678033646632,-0.0006900799109033073,-0.00030919643820292997,-0.00030940854574157406
362,AUDUSD,1,2019-06-17 16:00:00+00:00,2019,14,0.0063490673439005494,-0.0025688180517849935,-0.002816942522696042,-0.002583413608897356,-0.002612492880588957,-0.0028606064867967573,-0.002700062388662161,-4.367482880396345e-05,-4.366396410071527e-05,-0.0002481244709110486,-0.00024811360620780043
363,AUDNZD,1,2019-06-20 00:00:00+00:00,2019,7,0.004236608487462874,0.0009095088229196246,-0.00048334007433425974,-0.00048334007433425974,0.0004572069705091053,-8.59167216459289e-05,-8.59167216459289e-05,-0.00045230185241051934,0.00039742335268833084,-0.0013928488972538844,-0.0005431236921550342
364,USDCHF,1,2019-06-20 04:00:00+00:00,2019,30,-0.007947113729777891,-0.017301423393873083,-0.0186377533458868,-0.006388062119095372,-0.014797847109102813,-0.016137581567906456,-0.005947480078218992,0.0025035762847702703,0.0025001717779803423,-0.001336329952013715,-0.001339734458803643
365,EURUSD,-1,2019-06-21 16:00:00+00:00,2019,32,0.0003868880135058074,-0.002963210467079147,-0.0034204417557681666,-0.0,-0.0034219942964963668,-0.0038794347357495873,-0.00018472349562759227,-0.00045878382941721974,-0.00045899297998142075,-0.0004572312886890195,-0.00045744043925322053
366,NZDUSD,-1,2019-06-25 12:00:00+00:00,2019,27,-0.00279577327180645,-0.010356385936959978,-0.011017751657172115,-0.0012024831276586934,-0.012090459406545406,-0.012752960227960575,-0.00296601627523585,-0.0017340734695854287,-0.0017352085707884601,-0.000661365720212137,-0.0006625008214151684
367,EURCAD,1,2019-07-01 04:00:00+00:00,2019,43,-0.006873270559084903,-0.01178372534658867,-0.012874446422077579,-0.00011743803647912276,-0.014039961382279365,-0.015128192188928802,-0.0028191710728275865,-0.002256236035690695,-0.002253745766851223,-0.0010907210754889096,-0.0010882308066494373
368,GBPUSD,1,2019-07-05 12:00:00+00:00,2019,22,0.0022630314225509625,-0.004266174077494855,-0.005145797598627988,-3.998288732653954e-06,-0.005848243502623918,-0.006726469435925475,-0.0003473556113078313,-0.0015820694251290623,-0.001580671837297487,-0.0008796235211331327,-0.0008782259333015574
369,NZDCAD,1,2019-07-08 12:00:00+00:00,2019,12,0.0047027389979576,-0.001579448539004047,-0.0025983760005094947,-0.00039342086694493794,-0.0016757902840359717,-0.0026946194249993782,-0.0004898770567118849,-9.634174503192483e-05,-9.624342448988354e-05,-0.0010189274615054478,-0.0010188291409634065
370,GBPAUD,1,2019-07-15 04:00:00+00:00,2019,39,-0.004146563392909248,-0.010414987338175363,-0.01264590042161362,-0.003520458667194859,-0.009619591578716058,-0.011852297796431377,-0.0035825065959412816,0.0007953957594593053,0.0007936026251822437,-0.0022309130834382573,-0.002232706217715319
371,GBPCHF,1,2019-07-16 04:00:00+00:00,2019,13,0.0037518351290573926,-0.0018976175777712934,-0.002953586151951293,-0.0027469710785248402,-0.001254205157531274,-0.0023108544467440595,-0.0017687662331923315,0.0006434124202400193,0.0006427317052072334,-0.0010559685741799996,-0.0010566492892127854
372,EURGBP,-1,2019-07-16 04:00:00+00:00,2019,13,0.003741617407233616,-0.001956441767337669,-0.0034066728160122572,-0.0030103623471595675,-0.0011595825774355362,-0.0026086602526793623,-0.0022126649708209545,0.0007968591899021327,0.0007980125633328949,-0.0014502310486745884,-0.0014490776752438261
373,EURAUD,1,2019-07-16 08:00:00+00:00,2019,35,0.00015087238334513415,-0.0037852743765411923,-0.004152132219876092,-0.0009050573363218462,-0.004667529375772972,-0.005034062327136324,-0.0005108509952248541,-0.0008822549992317796,-0.0008819301072602315,-0.0003668578433349001,-0.00036653295136335196
374,AUDNZD,1,2019-07-17 08:00:00+00:00,2019,22,0.0008210812981497908,-0.003169529545596572,-0.0032662528084914655,-0.0013248343646945493,-0.0024226097796706814,-0.0025194055167916396,-0.0005765323784879817,0.0007469197659258908,0.0007468472916998259,-9.67232628948933e-05,-9.679573712095824e-05
375,GBPJPY,1,2019-07-18 00:00:00+00:00,2019,6,0.00676646406622778,0.002467124485797445,-0.0007746811412646659,-0.0007746811412646659,0.0019133682968794918,-0.00047289026306029935,-0.00047289026306029935,-0.0005537561889179532,0.00030179087820436656,-0.003241805627062111,-0.002386258559939791
376,EURJPY,1,2019-07-18 08:00:00+00:00,2019,32,0.001251815855123613,-0.00644949137551587,-0.0074867320802163295,-0.000657373992710486,-0.006613386228518592,-0.007650455831285652,-0.001093565742504632,-0.00016389485300272177,-0.00016372375106932235,-0.0010372407047004595,-0.00103706960276706
377,EURCHF,1,2019-07-19 08:00:00+00:00,2019,26,0.00031385401397795916,-0.0061812792813698,-0.0067803329141601365,-0.0020840691799001165,-0.004891765262409087,-0.0054915961879205,-0.0009349848339383904,0.0012895140189607135,0.0012887367262396365,-0.0005990536327903362,-0.0005998309255114131
378,EURUSD,1,2019-07-25 08:00:00+00:00,2019,19,0.003247950911855719,0.00037787794542376574,-0.001205610587780015,-0.001205610587780015,-0.0032631208752470497,-0.0038278747932143364,-0.0025639017387161234,-0.0036409988206708155,-0.0026222642054343215,-0.0015834885332037807,-0.0005647539179672867
379,AUDCAD,1,2019-07-30 12:00:00+00:00,2019,37,-0.005467345113125766,-0.01499716417408159,-0.016795761940017306,-0.0016393130481380247,-0.0141792304989794,-0.015979321797346957,-0.0028964405204446875,0.0008179336751021893,0.0008164401426703494,-0.0017985977659357166,-0.0018000912983675565
380,USDJPY,-1,2019-08-01 00:00:00+00:00,2019,3,0.008614573368059984,0.0008742739177997061,-8.696965674470647e-05,-8.696965674470647e-05,0.0019013526059225017,-0.00016032352271100336,-0.00016032352271100336,0.0010270786881227956,-7.33538659662969e-05,-0.0009612435745444126,-0.002061676128633505
381,EURCHF,1,2019-08-02 08:00:00+00:00,2019,46,-0.002382808574975221,-0.007327472575322624,-0.008281202602690496,-0.0021668363258265932,-0.005716297592211705,-0.0066715755882382766,-0.0006065959844708813,0.001611174983110919,0.0016096270144522196,-0.0009537300273678717,-0.0009552779960265712
382,GBPUSD,1,2019-08-09 08:00:00+00:00,2019,25,0.004820334855907695,-0.0045345933567171315,-0.004849323123941374,-0.004004522169813174,-0.00529256612260498,-0.005607056246552222,-0.005102216837058027,-0.0007579727658878488,-0.0007577331226108486,-0.0003147297672242422,-0.00031449012394724196
383,AUDNZD,-1,2019-08-18 20:00:00+00:00,2019,28,0.0003488197426457179,-0.005082757212971467,-0.005715568315020292,-0.001001398350873428,-0.004890510815608096,-0.005523200877221468,-0.0008099326121493444,0.00019224639736337146,0.00019236743779882381,-0.0006328111020488247,-0.0006326900616133724
384,NZDCAD,1,2019-08-19 08:00:00+00:00,2019,4,0.004764049765046134,0.0033240207249165543,-0.0009887644401517237,-0.0009887644401517237,-0.0006217149972234104,-0.0010685488613715322,-0.0010685488613715322,-0.003945735722139965,-7.978442121980844e-05,-0.004312785165068278,-0.00044683386414812176
385,NZDUSD,1,2019-08-19 16:00:00+00:00,2019,67,-0.012476382317577951,-0.019565590793398036,-0.021002170484533456,-0.00018737995971329635,-0.01965744910781464,-0.021093894203725982,-0.000281053846662771,-9.185831441660408e-05,-9.172371919252686e-05,-0.00143657969113542,-0.0014364450959113428
386,NZDCAD,1,2019-08-22 00:00:00+00:00,2019,53,-0.007622234846630312,-0.014871121601594428,-0.017385095490102476,-0.0029247564620797917,-0.014210907197077849,-0.016726565902476564,-0.0035356759732754206,0.0006602144045165792,0.0006585295876259112,-0.0025139738885080476,-0.0025156587053987156
387,GBPAUD,-1,2019-08-23 08:00:00+00:00,2019,24,0.0002041956463870888,-0.009985807880807274,-0.012892573060461876,-0.0058064618305144755,-0.006216537310851811,-0.009112454432682382,-0.002088780908031662,0.003769270569955463,0.003780118627779494,-0.0029067651796546023,-0.0028959171218305713
388,EURJPY,1,2019-08-23 12:00:00+00:00,2019,23,0.001552924464961737,-0.004729797359135479,-0.0065031702633324695,-0.0009554500115463993,-0.004655978503081415,-0.006429482937750142,-0.00040316293213993326,7.381885605406424e-05,7.368732558232782e-05,-0.0017733729041969903,-0.0017735044346687268
389,AUDCHF,1,2019-08-25 20:00:00+00:00,2019,3,0.015542513855790602,0.008117089702406766,0.0006189058491128385,0.0006189058491128385,0.0019572107437932917,-0.003470014032559754,-0.003470014032559754,-0.006159878958613474,-0.0040889198816725925,-0.007498183853293927,-0.005427224776353046
390,EURAUD,-1,2019-08-25 20:00:00+00:00,2019,3,0.010931951072997602,0.005319145382321477,0.0005537727090481059,0.0005537727090481059,0.0028824825381470465,-0.00283304656328065,-0.00283304656328065,-0.002436662844174431,-0.003386819272328756,-0.0047653726732733714,-0.0057155291014276965
391,AUDNZD,-1,2019-08-28 04:00:00+00:00,2019,43,-0.00317030182327325,-0.006591044427026738,-0.007238919066292482,-0.0014099055697343044,-0.007816721200329058,-0.008465384724914093,-0.0029483578980971092,-0.00122567677330232,-0.0012264656586216116,-0.0006478746392657442,-0.0006486635245850358
392,EURUSD,1,2019-08-30 00:00:00+00:00,2019,22,-0.0018470564800898534,-0.009860022092244236,-0.010656791554243705,-0.0010050160259311713,-0.009267967238951402,-0.010065213129776596,-0.004792518715455163,0.0005920548532928338,0.0005915784244671096,-0.0007967694619994692,-0.0007972458908251934
393,EURJPY,1,2019-09-02 12:00:00+00:00,2019,11,0.004280950412923443,-0.0046826299336854005,-0.0052114197940883455,-0.001139884038938055,-0.004919127861070183,-0.005447792075413016,-0.0023356201822898326,-0.00023649792738478226,-0.00023637228132467047,-0.0005287898604029451,-0.0005286642143428333
394,EURCAD,1,2019-09-06 20:00:00+00:00,2019,23,0.0074677518234616035,-0.003786676005171019,-0.0054018550564037815,0.0008062077631552089,-0.0035859092588982344,-0.005201413816962708,-0.00022739773765434457,0.00020076674627278468,0.00020044123944107373,-0.0016151790512327624,-0.0016155045580644734
395,GBPUSD,-1,2019-09-13 16:00:00+00:00,2019,33,0.0017291827610085913,-0.006240268343547184,-0.007040815918088139,-0.0010527200605214837,-0.005797430515207758,-0.006597625775534466,-3.6024640854614987e-05,0.0004428378283394263,0.0004431901425536733,-0.0008005475745409552,-0.0008001952603267082
396,AUDNZD,-1,2019-09-16 08:00:00+00:00,2019,16,0.0031158997529170205,-0.0029093451313817464,-0.0035785691198293446,-0.00356160878824463,-0.0014286055991501456,-0.0020968415158240106,-0.0020968415158240106,0.0014807395322316008,0.001481727604005334,-0.0006692239884475981,-0.000668235916673865
398,GBPAUD,-1,2019-09-17 12:00:00+00:00,2019,36,-0.004779084930165414,-0.014294471157337618,-0.015084069427724556,-0.0012758853466634523,-0.014754226059302766,-0.015544182235293746,-0.0017548291655642423,-0.0004597549019651481,-0.0004601128075691907,-0.0007895982703869375,-0.0007899561759909801
397,GBPCHF,-1,2019-09-17 12:00:00+00:00,2019,19,0.0030559824752615762,-0.0050241144170173335,-0.00641540285506248,-0.002595463357839778,-0.0036236420981519135,-0.005012991815605883,-4.5773148958705434e-05,0.00140047231886542,0.001402411039456597,-0.0013912884380451462,-0.0013893497174539693
399,USDCHF,-1,2019-09-18 16:00:00+00:00,2019,3,0.004463211104870609,2.005937575222383e-05,-0.0012135922330096527,-0.0012135922330096527,0.0005115535155711948,-0.0012838866618640754,-0.0012838866618640754,0.0004914941398189709,-7.029442885442272e-05,-0.0012336516087618765,-0.0017954401774352702
400,EURGBP,1,2019-09-20 04:00:00+00:00,2019,13,0.0058328937338161125,0.0019993658039378914,-1.4280373188402251e-05,-1.4280373188402251e-05,-0.002760553018116063,-0.0038233011629753566,-0.0038233011629753566,-0.0047599188220539546,-0.0038090207897869544,-0.0020136461771262937,-0.0010627481448592935
401,EURUSD,1,2019-09-26 04:00:00+00:00,2019,27,0.00042029091440703965,-0.005235362912067609,-0.005884072801695783,-0.0020192237409544234,-0.0041161366779903785,-0.00476557644190212,-0.0020123177244744106,0.0011192262340772308,0.0011184963597936637,-0.000648709889628174,-0.0006494397639117411
402,EURCAD,1,2019-09-26 04:00:00+00:00,2019,27,0.0051004841100476764,-0.005364539622598752,-0.005868411446718458,-0.001974586424593583,-0.004170297230634112,-0.004674774045342334,-0.0004179731754984095,0.0011942423919646394,0.0011936374013761242,-0.000503871824119706,-0.0005044768147082213
403,NZDUSD,1,2019-10-01 00:00:00+00:00,2019,10,0.0038927335640136216,-0.0039888504421375925,-0.006151480199923176,-0.0039888504421375925,-0.001926086534274618,-0.0040931951521737675,-0.0040931951521737675,0.0020627639078629745,0.0020582850477494086,-0.0021626297577855835,-0.0021671086178991494
404,NZDCAD,1,2019-10-01 00:00:00+00:00,2019,9,0.006537826346973086,-0.0023082729457211126,-0.004033652042803704,-0.0021633578381513585,-0.0015232863801593055,-0.003250023010210157,-0.003088612594693174,0.0007849865655618071,0.0007836290325935469,-0.001725379097082591,-0.0017267366300508513
405,AUDCAD,1,2019-10-01 04:00:00+00:00,2019,10,0.005663237032299356,-0.004441996518659619,-0.0059010731053080745,-0.00330444790782769,-0.0047153481505052275,-0.006174024116632815,-0.004000694008050476,-0.0002733516318456086,-0.0002729510113247402,-0.0014590765866484556,-0.0014586759661275872
406,EURCHF,-1,2019-10-11 00:00:00+00:00,2019,28,-0.00013116394090288276,-0.004272382572199085,-0.006820074802486031,-0.004304076379020083,-0.0047672270666532235,-0.007316174645086493,-0.005451880645614526,-0.0004948444944541386,-0.0004960998426004615,-0.0025476922302869465,-0.0025489475784332694
407,USDCAD,1,2019-10-17 12:00:00+00:00,2019,50,-0.004529157881115326,-0.006553957875025662,-0.007132472159000036,-0.0003882135326670477,-0.0070906043721107315,-0.00766880615027099,-0.0010118777832922587,-0.0005366464970850693,-0.0005363339912709542,-0.000578514283974374,-0.0005782017781602589
408,NZDUSD,-1,2019-10-22 00:00:00+00:00,2019,15,0.007300406269943716,-0.0003113179646032638,-0.0016811170088570915,-0.0016811170088570915,0.0005135486862698491,-0.0006225320160626602,-0.0006225320160626602,0.0008248666508731128,0.0010585849927944313,-0.0013697990442538277,-0.0011360807023325092
