instr,entry,exit,dir,entry_price,exit_price,ret,bars_held,forced
NZDUSD,2019-10-16 13:41:00+00:00,2019-10-17 10:50:00+00:00,-1,0.62427,0.63329,-0.014674783723165745,0.88125,False
USDCAD,2019-10-17 14:04:00+00:00,2019-11-08 11:18:00+00:00,-1,1.31462,1.32038,-0.004472979552093558,21.884722222222223,False
EURUSD,2019-10-18 11:29:00+00:00,2019-11-08 00:00:00+00:00,1,1.11433,1.10523,-0.008219964822858028,20.521527777777777,False
AUDUSD,2019-10-21 08:44:00+00:00,2019-11-14 00:30:00+00:00,1,0.68779,0.68156,-0.009173778404547694,23.656944444444445,False
NZDUSD,2019-10-22 00:37:00+00:00,2020-01-14 13:43:00+00:00,1,0.64271,0.66065,0.027692211954323254,84.54583333333333,False
GBPUSD,2019-11-18 10:07:00+00:00,2019-12-23 13:09:00+00:00,1,1.29802,1.29116,-0.0053541232526876925,35.12638888888889,False
USDCHF,2019-11-26 08:20:00+00:00,2019-12-03 10:12:00+00:00,1,0.99856,0.98876,-0.009913780154414686,7.0777777777777775,False
USDCHF,2019-12-10 19:23:00+00:00,2020-01-28 15:07:00+00:00,-1,0.98381,0.97325,0.010632674636090128,48.82222222222222,False
AUDUSD,2019-12-12 22:01:00+00:00,2020-01-07 23:47:00+00:00,1,0.69148,0.68503,-0.00944296621934293,26.073611111111113,False
EURUSD,2019-12-12 22:01:00+00:00,2020-01-17 15:23:00+00:00,1,1.11703,1.10944,-0.006848334019658675,35.72361111111111,False
USDJPY,2019-12-12 22:16:00+00:00,2019-12-31 10:23:00+00:00,1,109.532,108.556,-0.008974259486650538,18.50486111111111,False
