instr,entry,exit,dir,entry_price,exit_price,ret,bars_held,forced
USDJPY,2024-05-21 04:09:00+00:00,2024-05-28 13:20:00+00:00,1,156.521,156.586,0.00037054901948274654,44.295833333333334,False
NZDUSD,2024-05-22 02:01:00+00:00,2024-05-22 18:02:00+00:00,1,0.61353,0.60921,-0.007268578878748433,4.004166666666666,False
USDCAD,2024-05-22 18:21:00+00:00,2024-05-27 09:37:00+00:00,1,1.36874,1.36558,-0.002396259497369879,27.816666666666666,False
AUDUSD,2024-05-23 18:31:00+00:00,2024-05-27 12:27:00+00:00,-1,0.65985,0.66474,-0.00753247146905932,22.483333333333334,False
GBPUSD,2024-05-24 15:15:00+00:00,2024-05-29 14:30:00+00:00,1,1.27471,1.27177,-0.00237692733113426,29.8125,False
NZDUSD,2024-05-27 08:44:00+00:00,2024-05-29 16:00:00+00:00,1,0.61353,0.61155,-0.003455019556714456,13.816666666666666,False
EURUSD,2024-05-28 11:17:00+00:00,2024-05-29 13:05:00+00:00,1,1.08883,1.08409,-0.004408280219679206,6.45,False
USDJPY,2024-05-28 17:14:00+00:00,2024-05-30 07:03:00+00:00,1,157.056,156.657,-0.0025850075926640015,9.454166666666667,False
EURUSD,2024-05-29 18:52:00+00:00,2024-06-03 00:00:00+00:00,-1,1.08063,1.08526,-0.004340181380714289,25.283333333333335,False
AUDUSD,2024-05-30 05:34:00+00:00,2024-05-31 13:13:00+00:00,-1,0.65954,0.66677,-0.011084154662623259,7.9125,False
NZDUSD,2024-05-30 05:47:00+00:00,2024-05-31 14:09:00+00:00,-1,0.60903,0.61643,-0.01238176563321089,8.091666666666667,False
USDCHF,2024-05-30 08:40:00+00:00,2024-06-07 12:30:00+00:00,-1,0.90798,0.89401,0.015276508100844832,48.958333333333336,False
NZDUSD,2024-05-31 14:10:00+00:00,2024-06-07 12:30:00+00:00,1,0.6165,0.6164,-0.00038925020678937106,41.583333333333336,False
USDCAD,2024-06-03 00:14:00+00:00,2024-06-04 16:00:00+00:00,-1,1.36155,1.36859,-0.005258944244908029,9.941666666666666,False
AUDUSD,2024-06-03 14:00:00+00:00,2024-06-05 14:00:00+00:00,1,0.6672,0.66329,-0.005979857322702564,12.0,False
USDJPY,2024-06-03 14:07:00+00:00,2024-06-07 12:30:00+00:00,-1,156.168,156.279,-0.0007556134716916776,23.595833333333335,False
GBPUSD,2024-06-03 15:13:00+00:00,2024-06-07 12:30:00+00:00,1,1.27855,1.27606,-0.002017839894571938,23.320833333333333,False
EURUSD,2024-06-03 15:21:00+00:00,2024-06-07 12:30:00+00:00,1,1.0884,1.08615,-0.0021223229789697484,23.2875,False
USDCAD,2024-06-05 14:14:00+00:00,2024-06-07 12:30:00+00:00,1,1.37375,1.36675,-0.005182667181051204,11.566666666666666,False
USDCAD,2024-06-07 12:31:00+00:00,2024-06-12 16:00:00+00:00,1,1.37228,1.36917,-0.0023536441406647457,30.870833333333334,False
AUDUSD,2024-06-07 12:46:00+00:00,2024-06-12 12:30:00+00:00,-1,0.6608,0.66666,-0.008989648283794503,29.933333333333334,False
EURUSD,2024-06-09 21:00:00+00:00,2024-06-12 16:00:00+00:00,-1,1.07783,1.08424,-0.0060029690109482045,16.75,False
NZDUSD,2024-06-09 21:03:00+00:00,2024-06-12 12:30:00+00:00,-1,0.61008,0.61932,-0.01537679710168695,15.8625,False
GBPUSD,2024-06-10 09:57:00+00:00,2024-06-12 12:30:00+00:00,-1,1.26948,1.28072,-0.008925230515938418,12.6375,False
NZDUSD,2024-06-12 12:31:00+00:00,2024-06-14 12:41:00+00:00,1,0.62006,0.61227,-0.012787641301017505,12.041666666666666,False
GBPUSD,2024-06-12 12:31:00+00:00,2024-06-14 08:44:00+00:00,1,1.28155,1.27213,-0.007420440934928885,11.054166666666667,False
USDCHF,2024-06-12 12:36:00+00:00,2024-06-20 13:32:00+00:00,-1,0.88957,0.8924,-0.0032939113229606847,48.233333333333334,False
AUDUSD,2024-06-12 12:56:00+00:00,2024-06-14 13:31:00+00:00,1,0.66892,0.65933,-0.014455273857928774,12.145833333333334,False
USDJPY,2024-06-14 03:07:00+00:00,2024-07-04 11:02:00+00:00,1,157.419,161.012,0.022779462910320847,121.97916666666667,False
EURUSD,2024-06-14 06:03:00+00:00,2024-06-18 20:12:00+00:00,-1,1.07289,1.07406,-0.0011464683183267756,27.5375,False
GBPUSD,2024-06-14 09:06:00+00:00,2024-06-19 08:13:00+00:00,-1,1.27138,1.27299,-0.0013371770619075673,29.779166666666665,False
NZDUSD,2024-06-18 07:52:00+00:00,2024-06-19 22:49:00+00:00,-1,0.61015,0.61452,-0.007392473118279594,9.7375,False
USDCAD,2024-06-20 13:48:00+00:00,2024-06-26 13:31:00+00:00,-1,1.36919,1.37006,-0.0007230869238129662,35.92916666666667,False
GBPUSD,2024-06-20 16:04:00+00:00,2024-07-01 06:23:00+00:00,-1,1.26624,1.26866,-0.0019823170996568556,63.579166666666666,False
EURUSD,2024-06-21 07:15:00+00:00,2024-06-25 05:11:00+00:00,-1,1.06938,1.07419,-0.0045541684200682,23.483333333333334,False
AUDUSD,2024-06-26 02:00:00+00:00,2024-06-28 00:58:00+00:00,1,0.6674,0.66406,-0.005124056094930052,11.741666666666667,False
USDCHF,2024-06-26 07:00:00+00:00,2024-07-04 11:05:00+00:00,1,0.89627,0.89969,0.0037040342734737663,49.020833333333336,False
NZDUSD,2024-06-26 10:12:00+00:00,2024-07-01 14:00:00+00:00,-1,0.60994,0.60989,-0.00014757243346948446,30.95,False
EURUSD,2024-06-26 12:50:00+00:00,2024-06-28 16:13:00+00:00,-1,1.06777,1.07159,-0.0036338434450333256,12.845833333333333,False
AUDUSD,2024-06-28 14:51:00+00:00,2024-07-09 15:14:00+00:00,1,0.66799,0.67243,0.006526652994625959,66.09583333333333,False
EURUSD,2024-07-01 01:23:00+00:00,2024-07-09 16:28:00+00:00,1,1.07508,1.08103,0.0054785091758051685,51.770833333333336,False
USDCAD,2024-07-01 14:31:00+00:00,2024-07-02 19:24:00+00:00,1,1.37228,1.36742,-0.003628838334523321,7.220833333333333,False
NZDUSD,2024-07-01 15:06:00+00:00,2024-07-03 14:00:00+00:00,-1,0.60654,0.60989,-0.005754612759081412,11.725,False
GBPUSD,2024-07-02 07:21:00+00:00,2024-07-02 13:39:00+00:00,-1,1.26206,1.26768,-0.004524510405977825,1.575,False
GBPUSD,2024-07-03 07:31:00+00:00,2024-07-18 18:08:00+00:00,1,1.2696,1.29557,0.02038365054798774,92.65416666666667,False
USDCAD,2024-07-03 14:00:00+00:00,2024-07-08 18:42:00+00:00,-1,1.36407,1.36408,-9.530721915525802e-05,31.175,False
NZDUSD,2024-07-05 12:12:00+00:00,2024-07-09 15:15:00+00:00,1,0.61255,0.61124,-0.002366883222878924,24.7625,False
AUDUSD,2024-07-11 00:47:00+00:00,2024-07-16 00:55:00+00:00,1,0.67544,0.67511,-0.000606975780186092,30.033333333333335,False
EURUSD,2024-07-11 08:40:00+00:00,2024-07-19 06:12:00+00:00,1,1.08414,1.08844,0.003910825793002948,47.38333333333333,False
USDCHF,2024-07-11 12:30:00+00:00,2024-07-22 12:45:00+00:00,-1,0.89473,0.8891,0.006180980909375458,66.0625,False
USDCAD,2024-07-11 12:30:00+00:00,2024-07-11 17:30:00+00:00,-1,1.36036,1.36407,-0.0028155553921927353,1.25,False
USDJPY,2024-07-11 12:42:00+00:00,2024-07-30 05:19:00+00:00,-1,160.486,154.61,0.0365709656816162,112.15416666666667,False
USDCAD,2024-07-15 17:03:00+00:00,2024-07-31 12:34:00+00:00,1,1.36771,1.38145,0.009957814544843124,94.87916666666666,False
NZDUSD,2024-07-15 22:39:00+00:00,2024-07-30 16:28:00+00:00,-1,0.60715,0.59003,0.027969954536469468,88.45416666666667,False
AUDUSD,2024-07-17 15:52:00+00:00,2024-08-01 14:00:00+00:00,-1,0.67241,0.65534,0.025268825200410253,89.53333333333333,False
EURUSD,2024-07-24 04:00:00+00:00,2024-07-26 16:09:00+00:00,-1,1.0845,1.0861,-0.0015307016330557736,15.0375,False
GBPUSD,2024-07-24 08:00:00+00:00,2024-07-24 13:40:00+00:00,-1,1.28864,1.29324,-0.003639623000244517,1.4166666666666667,False
GBPUSD,2024-07-25 02:38:00+00:00,2024-08-09 14:25:00+00:00,-1,1.28865,1.27631,0.009506404212307008,92.94583333333334,False
USDCHF,2024-07-25 05:52:00+00:00,2024-07-29 14:05:00+00:00,-1,0.88227,0.88644,-0.004840062569427123,26.054166666666667,False
EURUSD,2024-07-29 09:09:00+00:00,2024-08-02 11:24:00+00:00,-1,1.0829,1.08328,-0.0004063276293553205,24.5625,False
USDJPY,2024-07-31 00:51:00+00:00,2024-08-07 16:00:00+00:00,-1,152.193,147.42,0.031316220895659816,45.7875,False
USDCHF,2024-07-31 13:08:00+00:00,2024-08-07 16:00:00+00:00,-1,0.87804,0.86523,0.014476246882082938,42.71666666666667,False
USDCAD,2024-08-01 16:50:00+00:00,2024-08-05 21:04:00+00:00,1,1.38558,1.38012,-0.004027020005196058,25.058333333333334,False
AUDUSD,2024-08-01 18:12:00+00:00,2024-08-06 16:16:00+00:00,-1,0.64976,0.65246,-0.004278766237764138,29.516666666666666,False
NZDUSD,2024-08-02 12:30:00+00:00,2024-08-05 05:59:00+00:00,1,0.59787,0.59031,-0.012877546242097915,16.370833333333334,False
EURUSD,2024-08-02 12:55:00+00:00,2024-08-08 12:32:00+00:00,1,1.08941,1.09157,0.0019275958290498885,35.90416666666667,False
NZDUSD,2024-08-05 06:02:00+00:00,2024-08-05 13:46:00+00:00,-1,0.58696,0.59706,-0.017447903354972868,1.9333333333333333,False
NZDUSD,2024-08-06 00:22:00+00:00,2024-08-06 04:47:00+00:00,1,0.59706,0.59257,-0.0077537554636344375,1.1041666666666667,False
USDCAD,2024-08-06 14:08:00+00:00,2024-08-13 06:26:00+00:00,-1,1.38049,1.37445,0.004288518794868372,40.075,False
NZDUSD,2024-08-06 22:45:00+00:00,2024-08-15 01:14:00+00:00,1,0.59706,0.59922,0.0033828479560562563,48.62083333333333,False
AUDUSD,2024-08-07 04:29:00+00:00,2024-08-15 01:30:00+00:00,1,0.65641,0.65683,0.0005179373905093154,47.25416666666667,False
USDCAD,2024-08-13 14:50:00+00:00,2024-08-29 23:00:00+00:00,-1,1.37202,1.34867,0.016931980524213595,98.04166666666667,False
EURUSD,2024-08-13 16:38:00+00:00,2024-08-28 11:57:00+00:00,1,1.09629,1.11189,0.014174693520140114,88.82916666666667,False
GBPUSD,2024-08-13 17:19:00+00:00,2024-08-28 16:07:00+00:00,1,1.28524,1.31845,0.02576860385050761,89.7,False
USDJPY,2024-08-15 12:30:00+00:00,2024-08-19 03:19:00+00:00,1,147.854,146.776,-0.007338146526216227,21.704166666666666,False
USDCHF,2024-08-15 12:30:00+00:00,2024-08-19 05:21:00+00:00,1,0.86873,0.863,-0.006710559635350721,22.2125,False
AUDUSD,2024-08-16 09:28:00+00:00,2024-08-22 17:55:00+00:00,1,0.66371,0.66981,0.009069679849340817,38.1125,False
NZDUSD,2024-08-19 03:35:00+00:00,2024-08-30 16:37:00+00:00,1,0.6078,0.62298,0.024742132363827718,69.25833333333334,False
USDJPY,2024-08-20 01:06:00+00:00,2024-08-29 12:30:00+00:00,-1,145.868,144.996,0.005930161211261004,56.85,False
USDCHF,2024-08-20 14:51:00+00:00,2024-08-29 14:19:00+00:00,-1,0.85736,0.84786,0.010964528583592953,53.86666666666667,False
AUDUSD,2024-08-23 14:00:00+00:00,2024-08-28 16:22:00+00:00,1,0.67492,0.67686,0.002755718857413658,30.591666666666665,False
AUDUSD,2024-08-29 01:01:00+00:00,2024-08-30 15:12:00+00:00,1,0.68001,0.6772,-0.004249687522976386,9.545833333333333,False
EURUSD,2024-08-30 12:44:00+00:00,2024-09-04 14:02:00+00:00,-1,1.10691,1.10813,-0.0011564035848510659,30.325,False
USDJPY,2024-09-02 07:55:00+00:00,2024-09-04 07:02:00+00:00,1,146.4,144.792,-0.01103115704201063,11.779166666666667,False
USDCHF,2024-09-03 08:00:00+00:00,2024-09-04 07:29:00+00:00,1,0.85327,0.84751,-0.006867294801481294,5.870833333333334,False
AUDUSD,2024-09-04 00:37:00+00:00,2024-09-06 12:30:00+00:00,-1,0.67038,0.67481,-0.006727929110600778,14.970833333333333,False
USDJPY,2024-09-04 18:54:00+00:00,2024-09-10 08:00:00+00:00,-1,143.885,143.611,0.0018556937479800803,33.275,False
USDCHF,2024-09-06 07:14:00+00:00,2024-09-09 20:00:00+00:00,-1,0.84055,0.84914,-0.010339083878643634,21.191666666666666,False
AUDUSD,2024-09-06 14:35:00+00:00,2024-09-12 00:15:00+00:00,-1,0.66992,0.66808,0.002627336239326257,32.416666666666664,False
USDCAD,2024-09-06 15:08:00+00:00,2024-09-16 03:47:00+00:00,1,1.35518,1.35684,0.0011363300965143708,57.1625,False
NZDUSD,2024-09-06 15:45:00+00:00,2024-09-12 16:04:00+00:00,-1,0.61779,0.61544,0.003577672731982022,36.079166666666666,False
GBPUSD,2024-09-09 06:50:00+00:00,2024-09-12 16:20:00+00:00,-1,1.31025,1.3094,0.0005800618987104095,20.375,False
EURUSD,2024-09-09 11:31:00+00:00,2024-09-12 16:03:00+00:00,-1,1.10363,1.10448,-0.0008245741210581227,19.133333333333333,False
USDJPY,2024-09-11 00:02:00+00:00,2024-09-17 19:37:00+00:00,-1,142.142,142.24,-0.0007387161113985176,40.895833333333336,False
USDCHF,2024-09-12 00:33:00+00:00,2024-09-13 13:25:00+00:00,1,0.85326,0.84434,-0.010570601539885871,9.216666666666667,False
EURUSD,2024-09-16 07:33:00+00:00,2024-09-19 01:33:00+00:00,1,1.11158,1.10732,-0.0038862550714727773,16.5,False
GBPUSD,2024-09-16 08:24:00+00:00,2024-10-01 07:31:00+00:00,1,1.31813,1.33385,0.011857302710186257,89.77916666666667,False
AUDUSD,2024-09-16 08:48:00+00:00,2024-10-01 13:38:00+00:00,1,0.67403,0.68792,0.020487486462830162,91.20833333333333,False
USDCAD,2024-09-17 12:32:00+00:00,2024-09-18 18:00:00+00:00,1,1.36098,1.35673,-0.0032107799917709956,7.366666666666666,False
NZDUSD,2024-09-18 10:28:00+00:00,2024-10-01 13:35:00+00:00,1,0.62267,0.63045,0.012268362398432764,78.77916666666667,False
USDCHF,2024-09-18 18:00:00+00:00,2024-09-19 00:18:00+00:00,-1,0.84207,0.84808,-0.007256359706420214,1.575,False
USDCAD,2024-09-18 19:46:00+00:00,2024-09-19 07:05:00+00:00,1,1.36098,1.35673,-0.0032107799917709956,2.8291666666666666,False
USDJPY,2024-09-19 01:06:00+00:00,2024-09-27 07:06:00+00:00,1,143.609,142.946,-0.004665332056750016,49.5,False
EURUSD,2024-09-19 06:48:00+00:00,2024-09-23 07:50:00+00:00,1,1.11385,1.11056,-0.0030075052968003835,24.258333333333333,False
USDCAD,2024-09-19 08:00:00+00:00,2024-09-27 16:04:00+00:00,-1,1.3556,1.35074,0.003496761438245988,50.016666666666666,False
EURUSD,2024-09-24 18:25:00+00:00,2024-09-30 18:11:00+00:00,1,1.11656,1.11259,-0.0036092030199088576,35.94166666666667,False
USDCHF,2024-09-24 19:41:00+00:00,2024-09-26 07:28:00+00:00,-1,0.84318,0.85149,-0.009974736991922856,8.945833333333333,False
USDCHF,2024-09-27 12:51:00+00:00,2024-10-01 12:15:00+00:00,-1,0.84152,0.84774,-0.007510665858557039,23.85,False
EURUSD,2024-10-01 08:15:00+00:00,2024-10-25 08:20:00+00:00,-1,1.11013,1.08366,0.023790649491036882,144.02083333333334,False
GBPUSD,2024-10-02 05:38:00+00:00,2024-10-15 08:45:00+00:00,-1,1.32623,1.3083,0.013452120179311225,78.77916666666667,False
USDJPY,2024-10-02 12:40:00+00:00,2024-10-21 03:33:00+00:00,1,145.251,149.088,0.026367513571007972,111.72083333333333,False
NZDUSD,2024-10-03 05:25:00+00:00,2024-10-21 00:05:00+00:00,-1,0.62279,0.60772,0.023975462487152956,106.66666666666667,False
USDCHF,2024-10-03 06:30:00+00:00,2024-10-11 16:54:00+00:00,1,0.85149,0.85648,0.005742537050520413,50.6,False
USDCAD,2024-10-04 08:00:00+00:00,2024-10-16 18:12:00+00:00,1,1.35582,1.37567,0.014551435230256482,74.55,False
AUDUSD,2024-10-04 12:30:00+00:00,2024-10-11 12:30:00+00:00,-1,0.68186,0.67483,0.010193306151183452,42.0,False
USDCHF,2024-10-14 10:46:00+00:00,2024-10-28 12:13:00+00:00,1,0.86059,0.86571,0.0058328685629298604,84.3625,False
AUDUSD,2024-10-14 11:34:00+00:00,2024-10-18 12:34:00+00:00,-1,0.67135,0.67147,-0.00029792495270454636,24.25,False
GBPUSD,2024-10-16 06:00:00+00:00,2024-10-28 11:03:00+00:00,-1,1.30382,1.29864,0.003904047861018824,73.2625,False
USDCAD,2024-10-21 06:36:00+00:00,2024-10-24 12:00:00+00:00,1,1.38165,1.38163,-0.00010132372205462481,19.35,False
NZDUSD,2024-10-21 09:57:00+00:00,2024-11-01 12:30:00+00:00,-1,0.60515,0.5985,0.010758907913003083,66.6375,False
USDJPY,2024-10-21 14:18:00+00:00,2024-10-31 06:30:00+00:00,1,150.22,152.731,0.016668497272397387,58.05,False
AUDUSD,2024-10-21 15:16:00+00:00,2024-11-01 01:26:00+00:00,-1,0.66614,0.65828,0.011679927938747784,62.541666666666664,False
USDCAD,2024-10-24 14:30:00+00:00,2024-11-04 03:11:00+00:00,1,1.38465,1.39002,0.0037914075871483544,63.170833333333334,False
USDCHF,2024-10-29 13:14:00+00:00,2024-10-31 06:48:00+00:00,1,0.86975,0.86469,-0.005932398252471938,10.391666666666667,False
EURUSD,2024-10-30 17:46:00+00:00,2024-11-06 00:45:00+00:00,1,1.08681,1.08327,-0.003312355084465146,37.74583333333333,False
USDCHF,2024-10-31 13:33:00+00:00,2024-11-01 07:58:00+00:00,-1,0.86383,0.86846,-0.005475931371414031,4.604166666666667,False
GBPUSD,2024-10-31 14:04:00+00:00,2024-11-05 12:00:00+00:00,-1,1.29153,1.29929,-0.00607827423469892,29.483333333333334,False
USDCHF,2024-11-01 14:40:00+00:00,2024-11-04 09:36:00+00:00,1,0.86975,0.86342,-0.00739250402391356,16.733333333333334,False
USDCHF,2024-11-04 09:37:00+00:00,2024-11-06 02:11:00+00:00,-1,0.86339,0.87054,-0.008397618551208075,10.141666666666667,False
GBPUSD,2024-11-05 14:23:00+00:00,2024-11-06 03:02:00+00:00,1,1.30111,1.28969,-0.008845986834773778,3.1625,False
USDJPY,2024-11-05 18:13:00+00:00,2024-11-06 01:00:00+00:00,-1,151.55,152.968,-0.009403054508022177,1.6958333333333333,False
USDCAD,2024-11-05 22:00:00+00:00,2024-11-06 14:29:00+00:00,-1,1.3817,1.39557,-0.010125647780898025,4.120833333333334,False
USDCHF,2024-11-06 02:12:00+00:00,2024-11-18 19:02:00+00:00,1,0.87064,0.88338,0.01451722197337757,76.20833333333333,False
EURUSD,2024-11-06 02:29:00+00:00,2024-11-18 17:02:00+00:00,-1,1.07828,1.05886,0.01795501970786,75.6375,False
NZDUSD,2024-11-06 02:30:00+00:00,2024-11-07 13:11:00+00:00,-1,0.59499,0.60152,-0.011211591474484073,8.670833333333333,False
USDJPY,2024-11-06 02:33:00+00:00,2024-11-15 18:24:00+00:00,1,153.673,154.071,0.002544305733147123,57.9625,False
AUDUSD,2024-11-06 03:05:00+00:00,2024-11-07 12:50:00+00:00,-1,0.65401,0.66399,-0.0153829686377052,8.4375,False
GBPUSD,2024-11-06 06:28:00+00:00,2024-11-19 23:37:00+00:00,-1,1.28552,1.26892,0.012843501429432547,82.2875,False
USDCAD,2024-11-06 14:30:00+00:00,2024-11-19 13:30:00+00:00,1,1.39568,1.40032,0.0032384254947197544,77.75,False
AUDUSD,2024-11-07 12:51:00+00:00,2024-11-11 17:26:00+00:00,1,0.6641,0.65664,-0.011353027976029328,25.145833333333332,False
NZDUSD,2024-11-07 13:12:00+00:00,2024-11-12 04:00:00+00:00,1,0.60156,0.59546,-0.010371823213603082,27.7,False
NZDUSD,2024-11-12 16:48:00+00:00,2024-11-18 20:00:00+00:00,-1,0.59186,0.58895,0.004680714442623312,36.8,False
AUDUSD,2024-11-12 17:01:00+00:00,2024-11-18 17:41:00+00:00,-1,0.65172,0.64988,0.0027007120058922677,36.166666666666664,False
EURUSD,2024-11-19 09:21:00+00:00,2024-11-19 13:42:00+00:00,-1,1.05288,1.05967,-0.00650614997388023,1.0875,False
EURUSD,2024-11-20 14:21:00+00:00,2024-11-26 12:14:00+00:00,-1,1.05288,1.052,0.0007788383910339012,35.47083333333333,False
GBPUSD,2024-11-21 16:06:00+00:00,2024-11-27 07:45:00+00:00,-1,1.26115,1.25927,0.0014193901380138516,33.9125,False
NZDUSD,2024-11-22 02:33:00+00:00,2024-11-27 01:01:00+00:00,-1,0.58386,0.58605,-0.00399116120522781,29.616666666666667,False
USDCHF,2024-11-22 09:14:00+00:00,2024-11-27 00:04:00+00:00,1,0.89044,0.88566,-0.0054801289177868195,27.708333333333332,False
USDCAD,2024-11-24 23:06:00+00:00,2024-11-25 16:47:00+00:00,-1,1.39396,1.40045,-0.004742090537341116,4.420833333333333,False
USDJPY,2024-11-25 00:19:00+00:00,2024-12-04 08:06:00+00:00,-1,153.821,150.527,0.02136948006566227,55.94583333333333,False
USDCAD,2024-11-25 23:50:00+00:00,2024-11-29 04:00:00+00:00,1,1.40976,1.39851,-0.0080648593437459,19.041666666666668,False
AUDUSD,2024-11-26 00:13:00+00:00,2024-11-28 23:15:00+00:00,-1,0.64517,0.65029,-0.0080603909289602,17.758333333333333,False
USDCHF,2024-11-27 08:20:00+00:00,2024-12-02 08:00:00+00:00,-1,0.88191,0.88483,-0.003424579865284765,29.916666666666668,False
GBPUSD,2024-11-28 23:55:00+00:00,2024-12-02 16:00:00+00:00,1,1.26949,1.26274,-0.005387799469884769,22.020833333333332,False
NZDUSD,2024-11-29 06:49:00+00:00,2024-12-02 12:56:00+00:00,1,0.59186,0.58847,-0.005963542986501813,19.529166666666665,False
AUDUSD,2024-12-02 14:44:00+00:00,2024-12-09 13:09:00+00:00,-1,0.64591,0.64523,0.00092897951600157,41.604166666666664,False
GBPUSD,2024-12-05 08:02:00+00:00,2024-12-11 10:07:00+00:00,1,1.27391,1.27231,-0.0013265774693770327,36.520833333333336,False
EURUSD,2024-12-05 14:29:00+00:00,2024-12-10 09:01:00+00:00,1,1.05795,1.05353,-0.0042344845838293566,28.633333333333333,False
USDCHF,2024-12-05 14:38:00+00:00,2024-12-10 16:07:00+00:00,-1,0.88014,0.88237,-0.0026474565101295812,30.370833333333334,False
USDCAD,2024-12-06 14:46:00+00:00,2024-12-24 20:59:00+00:00,1,1.4123,1.43526,0.0161715143447847,109.55416666666666,False
NZDUSD,2024-12-09 03:22:00+00:00,2024-12-09 15:40:00+00:00,-1,0.58247,0.58836,-0.010353708791208756,3.075,False
AUDUSD,2024-12-10 03:32:00+00:00,2025-01-05 23:46:00+00:00,-1,0.63838,0.62214,0.025315662499608114,161.05833333333334,False
USDJPY,2024-12-10 13:02:00+00:00,2024-12-30 15:02:00+00:00,1,151.833,157.01,0.03404978381350987,120.5,False
NZDUSD,2024-12-10 14:17:00+00:00,2024-12-30 03:31:00+00:00,-1,0.58137,0.5654,0.027232066058833666,117.30833333333334,False
USDCHF,2024-12-12 08:30:00+00:00,2024-12-20 17:06:00+00:00,1,0.88812,0.89232,0.0046162333787449494,50.15,False
EURUSD,2024-12-12 15:39:00+00:00,2024-12-16 08:30:00+00:00,-1,1.0469,1.05163,-0.004575544241405401,22.2125,False
GBPUSD,2024-12-13 07:27:00+00:00,2024-12-17 16:53:00+00:00,-1,1.26274,1.27158,-0.007072174990793585,26.358333333333334,False
EURUSD,2024-12-18 19:00:00+00:00,2024-12-27 00:00:00+00:00,-1,1.04592,1.04216,0.003537656923768309,49.25,False
GBPUSD,2024-12-18 19:38:00+00:00,2024-12-27 11:26:00+00:00,-1,1.2614,1.25459,0.005327604044856394,51.95,False
USDCHF,2024-12-27 16:57:00+00:00,2025-01-06 11:14:00+00:00,1,0.90165,0.90465,0.003216147277365078,58.57083333333333,False
NZDUSD,2024-12-31 12:27:00+00:00,2025-01-06 01:16:00+00:00,-1,0.56154,0.56332,-0.003419594991718227,33.204166666666666,False
EURUSD,2024-12-31 16:07:00+00:00,2025-01-06 11:22:00+00:00,-1,1.03506,1.04103,-0.005825918089330509,34.8125,False
GBPUSD,2025-01-02 09:57:00+00:00,2025-01-06 11:30:00+00:00,-1,1.24801,1.25388,-0.004775774961637696,24.3875,False
USDCAD,2025-01-02 13:30:00+00:00,2025-01-06 08:40:00+00:00,1,1.44309,1.43746,-0.003984339812216242,22.791666666666668,False
AUDUSD,2025-01-06 08:58:00+00:00,2025-01-08 11:28:00+00:00,1,0.62489,0.62046,-0.007216808282527687,12.625,False
USDCAD,2025-01-06 11:12:00+00:00,2025-01-09 08:04:00+00:00,-1,1.43488,1.44034,-0.003888989559665964,17.216666666666665,False
NZDUSD,2025-01-06 11:22:00+00:00,2025-01-08 11:33:00+00:00,1,0.56629,0.55997,-0.011406172752313037,12.045833333333333,False
USDJPY,2025-01-07 00:24:00+00:00,2025-01-10 15:17:00+00:00,1,158.068,157.492,-0.0036882043885205773,21.720833333333335,False
GBPUSD,2025-01-08 11:31:00+00:00,2025-01-15 13:57:00+00:00,-1,1.23685,1.23023,0.0052797328600708475,42.608333333333334,False
NZDUSD,2025-01-09 07:42:00+00:00,2025-01-13 23:21:00+00:00,-1,0.55871,0.56043,-0.0033295145352999654,27.9125,False
AUDUSD,2025-01-09 07:42:00+00:00,2025-01-14 08:02:00+00:00,-1,0.61867,0.61995,-0.0021984061555372805,30.083333333333332,False
USDCHF,2025-01-10 09:57:00+00:00,2025-01-14 22:00:00+00:00,1,0.9134,0.912,-0.001642126005802158,27.0125,False
EURUSD,2025-01-10 13:30:00+00:00,2025-01-14 16:16:00+00:00,-1,1.0251,1.03016,-0.004994780844235041,24.691666666666666,False
USDJPY,2025-01-15 07:30:00+00:00,2025-01-22 15:44:00+00:00,-1,157.135,156.341,0.0050085437993017175,44.05833333333333,False
USDCAD,2025-01-17 14:08:00+00:00,2025-01-20 13:32:00+00:00,1,1.44419,1.43246,-0.008204950666435784,17.85,False
EURUSD,2025-01-20 13:31:00+00:00,2025-01-29 07:27:00+00:00,1,1.03551,1.04232,0.00651833825830006,52.483333333333334,False
AUDUSD,2025-01-20 13:31:00+00:00,2025-01-27 23:25:00+00:00,1,0.6239,0.62644,0.003942686796807315,44.475,False
NZDUSD,2025-01-20 13:31:00+00:00,2025-01-28 01:58:00+00:00,1,0.56402,0.56562,0.002588239465333597,45.1125,False
USDCHF,2025-01-20 13:32:00+00:00,2025-01-29 11:50:00+00:00,-1,0.90853,0.90683,0.001761183515322225,53.575,False
USDCAD,2025-01-20 13:48:00+00:00,2025-01-21 00:52:00+00:00,-1,1.43246,1.44743,-0.010534766824909121,2.7666666666666666,False
USDCAD,2025-01-21 00:53:00+00:00,2025-01-22 11:15:00+00:00,1,1.44743,1.4302,-0.011986265880938762,8.591666666666667,False
GBPUSD,2025-01-21 21:23:00+00:00,2025-01-29 12:12:00+00:00,1,1.23438,1.24147,0.005670656378475636,45.704166666666666,False
USDCAD,2025-01-22 11:16:00+00:00,2025-01-27 02:14:00+00:00,-1,1.43011,1.43953,-0.0066710954162441044,27.741666666666667,False
USDJPY,2025-01-24 04:16:00+00:00,2025-02-03 00:01:00+00:00,-1,155.182,155.56,-0.0024810138002366268,58.9375,False
USDCAD,2025-01-30 20:37:00+00:00,2025-01-31 17:09:00+00:00,1,1.44702,1.43918,-0.005500732509605477,5.133333333333334,False
